#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESCtrait_notification.1;[FromFrom.GetFirstName] thinks humans are superior to other races. [FromFrom.GetSheHeCap] has gained the Racist trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.2;Humans are the superior race. I've gained the Racist trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.3;[FromFrom.GetFirstName] sees all races as equal. [FromFrom.GetSheHeCap] has gained the Tolerant trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.4;Deep down all the races are the same. I've gained the Tolerant trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.5;I no longer enjoy the carnal pleasures as I used to. I've lost the Lustful trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.6;I have lost my passion for all things explosive, poisonous and odorous - in other words, alchemy. I've lost the Alchemist trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.7;Lately I have found enjoyment in watching others suffer, but even more enjoyable is making them suffer with my own hands. I've gained the Torturer trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.8;I can't breath and am plagued by cough. I have gained the Pneumonic trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.9;Knowledge, can anything be more valuable, it allows to experience world and time, it even allows to live forever in written word. I have gained the Scholar trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.10;Magic and occult, others may look down on it, but I have found my path in it. I have gained the Mystic trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.11;I have seen the joy of poetry, to have ideas and images flow in my head and write them down. I have gained the Poet trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.12;I have rashes on my palms on soles along with a fever and headache. I have gained the Syphilitic trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.13;I have found deep satisfaction in worldly pleasures. I have gained the Hedonist trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.14;I have let myself go, I'm not as hard-working as I were. I have lost the Diligent trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.15;I no longer ting it's economically viable to spend my wealth. I have lost the Charitable trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.16;I see a reason to live once more. I have lost the Depressed trait.;;;;;;;;;;;;;x
EVTDESCtrait_notification.17;I' no longer anxious and can rest peacefully. I have gained the Stressed trait.;;;;;;;;;;;;;x
