#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_aldersberg;Aldersberg;Aldersberg;Aldersberg;;Aldersberg;;;;;;;;;x
d_aldersberg_adj;Aldersbergian;;aldersberger;;;;;;;;;;;x
d_amarillo;Amarillo;Amarillo;Amarillo;;Amarillo;;;;;;;;;x
d_amarillo_adj;Amarillian;;amariller;;;;;;;;;;;x
d_angren;Angren;Angren;Angren;;Angren;;;;;;;;;x
d_angren_adj;Angrenian;;angrener;;;;;;;;;;;x
d_ard_carraigh;Ard Carraigh;Ard Carraigh;Ard Carraigh;;Ard Carraigh;;;;;;;;;x
d_ard_carraigh_adj;Ard Carraighian;;Ard Carraigher;;;;;;;;;;;x
d_ard_glas;Ard Glas;Ard Glas;Ard Glas;;Ard Glas;;;;;;;;;x
d_ard_glas_adj;Ard Glasian;;Ard Glaser;;;;;;;;;;;x
d_ard_gymraen;Ard Gymraen;Ard Gymraen;Ard Gymraen;;Ard Gymraen;;;;;;;;;x
d_ard_gymraen_adj;Ard Gymraenian;;Ard Gymraener;;;;;;;;;;;x
d_ard_kestrel;Ard Kestrel;Ard Kestrel;Ard Kestrel;;Ard Kestrel;;;;;;;;;x
d_ard_kestrel_adj;Ard Kestrelian;;Ard Kestreler;;;;;;;;;;;x
d_arndare;Arndare;Arndare;Arndare;;Arndare;;;;;;;;;x
d_arndare_adj;Arndarean;;arndarer;;;;;;;;;;;x
d_arys;Arys;Arys;Arys;;Arys;;;;;;;;;x
d_arys_adj;Arysian;;aryser;;;;;;;;;;;x
d_assengard;Assengard;Assengard;Assengard;;Assengard;;;;;;;;;x
d_assengard_adj;Assengardian;;assengarder;;;;;;;;;;;x
d_attre;Attre;Attre;Attre;;Attre;;;;;;;;;x
d_attre_adj;Attrean;;attrer;;;;;;;;;;;x
d_baltrus;Baltrus;Baltrus;Baltrus;;Baltrus;;;;;;;;;x
d_baltrus_adj;Baltrusian;;baltruser;;;;;;;;;;;x
d_ban_ard;Ban Ard;Ban Ard;Ban Ard;;Ban Ard;;;;;;;;;x
d_ban_ard_adj;Ban Ardian;;Ban Arder;;;;;;;;;;;x
d_ban_glean;Ban Glean;Ban Glean;Ban Glean;;Ban Glean;;;;;;;;;x
d_ban_glean_adj;Ban Gleanian;;Ban Gleaner;;;;;;;;;;;x
d_batavis;Batavis;Batavis;Batavis;;Batavis;;;;;;;;;x
d_batavis_adj;Batavisian;;bataviser;;;;;;;;;;;x
d_beauclair;Beauclair;Beauclair;Beauclair;;Beauclair;;;;;;;;;x
d_beauclair_adj;Beauclairian;;beauclairer;;;;;;;;;;;x
d_belvard;Belvárd;Belvárd;Belvárd;;Belvárd;;;;;;;;;x
d_belvard_adj;Belvárdian;;belvárder;;;;;;;;;;;x
d_biehudlnie;Biehudlnie;Biehudlnie;Biehudlnie;;Biehudlnie;;;;;;;;;x
d_biehudlnie_adj;Biehudlniean;;biehudlner;;;;;;;;;;;x
d_bremervoord;Bremervoord;Bremervoord;Bremervoord;;Bremervoord;;;;;;;;;x
d_bremervoord_adj;Bremervoordian;;bremervoorder;;;;;;;;;;;x
d_brokilon;Brokilon;Brokilon;Brokilon;;Brokilon;;;;;;;;;x
d_brokilon_adj;Brokilonian;;brokiloner;;;;;;;;;;;x
d_brugge;Brugge;Brugge;Brugge;;Brugge;;;;;;;;;x
d_brugge_adj;Bruggean;;brugger;;;;;;;;;;;x
d_buki;Buki;Buki;Buki;;Buki;;;;;;;;;x
d_buki_adj;Bukian;;buker;;;;;;;;;;;x
d_caelhaven;Cælhaven;Cælhaven;Cælhaven;;Cælhaven;;;;;;;;;x
d_caelhaven_adj;Cælhavenian;;cælhavener;;;;;;;;;;;x
d_caingorn;Caingorn;Caingorn;Caingorn;;Caingorn;;;;;;;;;x
d_caingorn_adj;Caingornian;;caingorner;;;;;;;;;;;x
d_ceodre;Ceodre;Ceodre;Ceodre;;Ceodre;;;;;;;;;x
d_ceodre_adj;Ceodrean;;ceodrer;;;;;;;;;;;x
d_cervantesa;Cervantesa;Cervantesa;Cervantesa;;Cervantesa;;;;;;;;;x
d_cervantesa_adj;Cervantesan;;cervanteser;;;;;;;;;;;x
d_cidaris;Cidaris;Cidaris;Cidaris;;Cidaris;;;;;;;;;x
d_cidaris_adj;Cidarisian;;cidariser;;;;;;;;;;;x
d_cintra;Cintra;Cintra;Cintra;;Cintra;;;;;;;;;x
d_cintra_adj;Cintran;;cintrer;;;;;;;;;;;x
d_claremont;Claremont;Claremont;Claremont;;Claremont;;;;;;;;;x
d_claremont_adj;Claremontian;;claremonter;;;;;;;;;;;x
d_coincallin;Coincallin;Coincallin;Coincallin;;Coincallin;;;;;;;;;x
d_coincallin_adj;Coincallinian;;coincalliner;;;;;;;;;;;x
d_corvaen;Corvaen;Corvaen;Corvaen;;Corvaen;;;;;;;;;x
d_corvaen_adj;Corvaenian;;corvaener;;;;;;;;;;;x
d_creigiau;Creigiau;Creigiau;Creigiau;;Creigiau;;;;;;;;;x
d_creigiau_adj;Creigian;;creiger;;;;;;;;;;;x
d_creyden;Creyden;Creyden;Creyden;;Creyden;;;;;;;;;x
d_creyden_adj;Creydenian;;creydener;;;;;;;;;;;x
d_crinfrid;Crinfrid;Crinfrid;Crinfrid;;Crinfrid;;;;;;;;;x
d_crinfrid_adj;Crinfridian;;crinfrider;;;;;;;;;;;x
d_daevon;Daevon;Daevon;Daevon;;Daevon;;;;;;;;;x
d_daevon_adj;Daevonian;;daevoner;;;;;;;;;;;x
d_darn_dyffra;Darn Dyffra;Darn Dyffra;Darn Dyffra;;Darn Dyffra;;;;;;;;;x
d_darn_dyffra_adj;Darn Dyffran;;Darn Dyffrer;;;;;;;;;;;x
d_dol_angra;Dol Angra;Dol Angra;Dol Angra;;Dol Angra;;;;;;;;;x
d_dol_angra_adj;Dol Angran;;Dol Angrer;;;;;;;;;;;x
d_dol_blathanna;Dol Blathanna;Dol Blathanna;Dol Blathanna;;Dol Blathanna;;;;;;;;;x
d_dol_blathanna_adj;Dol Blathannan;;Dol Blathanner;;;;;;;;;;;x
d_dorian;Dorian;Dorian;Dorian;;Dorian;;;;;;;;;x
d_dorian_adj;Dorianian;;dorianer;;;;;;;;;;;x
d_dun_gleanainn;Dun Gleanainn;Dun Gleanainn;Dun Gleanainn;;Dun Gleanainn;;;;;;;;;x
d_dun_gleanainn_adj;Dun Gleanainnian;;Dun Gleanainner;;;;;;;;;;;x
d_dyserth;Dyserth;Dyserth;Dyserth;;Dyserth;;;;;;;;;x
d_dyserth_adj;Dyserthian;;dyserther;;;;;;;;;;;x
d_east_skellig;East Skellig;East Skellig;East Skellig;;East Skellig;;;;;;;;;x
d_east_skellig_adj;East Skelligian;;East Skelliger;;;;;;;;;;;x
d_edincus;Edincus;Edincus;Edincus;;Edincus;;;;;;;;;x
d_edincus_adj;Edincusian;;edincuser;;;;;;;;;;;x
d_eiddon;Eiddon;Eiddon;Eiddon;;Eiddon;;;;;;;;;x
