#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
e_aedirn;Aedirn;Aedirn;Aedirn;;Aedirn;;;;;;;;;x
e_aedirn_adj;Aedirnian;;aedirner;;;;;;;;;;;x
e_kaedwen;Kaedwen;Kaedwen;Kaedwen;;Kaedwen;;;;;;;;;x
e_kaedwen_adj;Kaedwenian;;kaedwener;;;;;;;;;;;x
e_kovir_poviss;Kovir & Poviss;Kovir & Poviss;Kovir & Poviss;;Kovir & Poviss;;;;;;;;;x
e_kovir_poviss_adj;Kovirian;;Kovir & Povisser;;;;;;;;;;;x
e_lyria_rivia;Lyria & Rivia;Lyria & Rivia;Lyria & Rivia;;Lyria & Rivia;;;;;;;;;x
e_lyria_rivia_adj;Lyrian;;Lyria & River;;;;;;;;;;;x
e_nilfgaard;Nilfgaard;Nilfgaard;Nilfgaard;;Nilfgaard;;;;;;;;;x
e_nilfgaard_adj;Nilfgaardian;;nilfgaarder;;;;;;;;;;;x
e_redania;Redania;Redania;Redania;;Redania;;;;;;;;;x
e_redania_adj;Redanian;;redaner;;;;;;;;;;;x
e_temeria;Temeria;Temeria;Temeria;;Temeria;;;;;;;;;x
e_temeria_adj;Temerian;;temerer;;;;;;;;;;;x
