#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESCplots.2;Under your orders your court magician [Root.job_mage.GetTitledFirstName] casted a spell to make [Root.PlotTarget.GetTitledName] appreciate you more.;;;;;;;;;;;;;x
EVTOPTAplots.2;Ok.;;;;;;;;;;;;;x
EVTDESCplots.3;You cast a spell to make [Root.PlotTarget.GetTitledName] appreciate you more.;;;;;;;;;;;;;x
EVTOPTAplots.3;Ok.;;;;;;;;;;;;;x
EVTDESCplots.4;Under your lieges orders you casted a spell to make [Root.PlotTarget.GetTitledName] appreciate [From.GetHerHim] more.;;;;;;;;;;;;;x
EVTOPTAplots.4;Ok.;;;;;;;;;;;;;x
EVTDESCplots.11;Under your orders your court magician [Root.job_mage.GetTitledFirstName] casted a spell to heal [Root.PlotTarget.GetTitledName].;;;;;;;;;;;;;x
EVTOPTAplots.11;Ok.;;;;;;;;;;;;;x
EVTDESCplots.12;Your cast a spell to heal [Root.PlotTarget.GetTitledName].;;;;;;;;;;;;;x
EVTOPTAplots.12;Ok.;;;;;;;;;;;;;x
EVTDESCplots.13;Under your lieges orders you casted a spell to heal [Root.PlotTarget.GetTitledName].;;;;;;;;;;;;;x
EVTOPTAplots.13;Ok.;;;;;;;;;;;;;x
EVTDESCplots.21;Under your orders your court magician [Root.job_mage.GetTitledFirstName] casted a spell to protect [Root.PlotTarget.GetTitledName] from harm.;;;;;;;;;;;;;x
EVTOPTAplots.21;Ok.;;;;;;;;;;;;;x
EVTDESCplots.22;You casted a spell to protect [Root.PlotTarget.GetTitledName] from harm.;;;;;;;;;;;;;x
EVTOPTAplots.22;Ok.;;;;;;;;;;;;;x
EVTDESCplots.23;Under your lieges orders you casted a spell to protect [Root.PlotTarget.GetTitledName] from harm.;;;;;;;;;;;;;x
EVTOPTAplots.23;Ok.;;;;;;;;;;;;;x
