#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
#Northern religion group
northern_religions;Northern;;;;;;;;;;;;;x
melitele;Melitele;;;;;;;;;;;;;x
melitele_DESC;Melitele is a mother goddess worshipped in the Northern Kingdoms.;;;;;;;;;;;;;x
GOD_MOTHER;The Mother;;;;;;;;;;;;;x
GOD_MELITELE;Melitele;;;;;;;;;;;;;x
GOD_GODDESS;Goddess;;;;;;;;;;;;;x
GOD_DEOVEL;Deovel;;;;;;;;;;;;;x
kreve;Kreve;;;;;;;;;;;;;x
kreve_DESC;Kreve - one of the gods worshipped in the Northern Kingdoms.;;;;;;;;;;;;;x
GOD_KREVE;Kreve;;;;;;;;;;;;;x
lebioda;Prophet Lebioda;;;;;;;;;;;;;x
lebioda_DESC;Followers of Prophet Lebioda, and his teachings.;;;;;;;;;;;;;x
GOD_PROPHET;The Prophet;;;;;;;;;;;;;x
GOD_LEBIODA;Lebioda;;;;;;;;;;;;;x
GOD_PROPHET_LEBIODA;Prophet Lebioda;;;;;;;;;;;;;x
GOD_SAINT_LEBIODA;Saint Lebioda;;;;;;;;;;;;;x
eternal_fire;Eternal Fire;;;;;;;;;;;;;x
eternal_fire_DESC;Worshippers of the Eternal Fire believe in the undying flame as a symbol of survival and a guide through darkness. They view it as a harbinger of progress and better days to come. Clerics of the Eternal Fire oversee the faithful as well as their temples, where flames burn continuously. The Order of the Flaming Rose is the cult's militant arm.;;;;;;;;;;;;;x
GOD_FIRE_GOD;The Fire God;;;;;;;;;;;;;x
GOD_LORD_OF_THE_FIRE;Lord of the Fire;;;;;;;;;;;;;x
GOD_ETERNAL_FIRE;Eternal Fire;;;;;;;;;;;;;x
GOD_DARKNESS;The Darkness;;;;;;;;;;;;;x
GOD_DEMONS;The Demons;;;;;;;;;;;;;x
GOD_NIGHT;The Night;;;;;;;;;;;;;x
HIERARCH;Hierarch;;;;;;;;;;;;;x
HIERARCH_FOA;Your Holiness;;;;;;;;;;;;;x
druidic;Druidic;;;;;;;;;;;;;x
druidic_DESC;Faith of the Dryad people, worshippers of nature.;;;;;;;;;;;;;x
GOD_ALL_MAKER;All-Maker;;;;;;;;;;;;;x
GOD_GREAT_WIND;The Great Wind;;;;;;;;;;;;;x
GOD_MIGHTY_FATHER;The Mighty Father;;;;;;;;;;;;;x
GOD_FATHER_OF_THE_FOREST;Father of the Forest;;;;;;;;;;;;;x
freya_religions;Freya;;;;;;;;;;;;;x
freya;Freya;;;;;;;;;;;;;x
freya_DESC;Freya is the goddess of fertility, love and beauty, also known as the Great Mother. She wears a magical necklace called Brisingamen and is principally worshipped by the people of the Skellige Islands.;;;;;;;;;;;;;x
GOD_FREYA;Freya;;;;;;;;;;;;;x
GOD_NAGLFAR;Naglfar;;;;;;;;;;;;;x
#Elven religion group
elven_religions;Elven;;;;;;;;;;;;;x
dana_meadbh;Dana Méadbh;;;;;;;;;;;;;x
dana_meadbh_DESC;The goddess of Elven people. Also known as Eternal One, Queen of the Fields, Lyfia and Bloemenmadge.;;;;;;;;;;;;;x
GOD_ETERNAL_ONE;The Eternal One;;;;;;;;;;;;;x
GOD_QUEEN_OF_THE_FIELDS;Queen of the Fields;;;;;;;;;;;;;x
GOD_DYAEBL;D'yaebl;;;;;;;;;;;;;x
GOD_DANA_MEADBH;Dana Meadbh;;;;;;;;;;;;;x
#Dwarven religion group
dwarven_religions;Dwarven;;;;;;;;;;;;;x
dwarven;Dwarven;;;;;;;;;;;;;x
dwarven_DESC;Dwarven;;;;;;;;;;;;;x
GOD_FOUNDERS;The Founders;;;;;;;;;;;;;x
GOD_ANCESTORS;The Ancestors;;;;;;;;;;;;;x
#Halfling religion group
halfling_religions;Halfling;;;;;;;;;;;;;x
halfling;Halfling;;;;;;;;;;;;;x
halfling_DESC;Halfling;;;;;;;;;;;;;x
GOD_THE_CREATOR;The Creator;;;;;;;;;;;;;x
#Gnomish religion group
gnomish_religions;Gnomish;;;;;;;;;;;;;x
gnomish;Gnomish;;;;;;;;;;;;;x
gnomish_DESC;Gnomish;;;;;;;;;;;;;x
GOD_FOUNDERS;The Founders;;;;;;;;;;;;;x
GOD_ANCESTORS;The Ancestors;;;;;;;;;;;;;x
#Dryad religion group
dryad_religions;Dryad;;;;;;;;;;;;;x
dryad;Dryad;;;;;;;;;;;;;x
dryad_DESC;Faith of the Dryad people, worshippers of nature.;;;;;;;;;;;;;x
#Southern religion group
southern_religions;Southern;;;;;;;;;;;;;x
solar;Solar;;;;;;;;;;;;;x
solar_DESC;Worshippers of the Sun and Emperor, mainly in Nilfgaard;;;;;;;;;;;;;x
GOD_SUN;The Sun;;;;;;;;;;;;;x
GOD_EMPEROR;The Emperor;;;;;;;;;;;;;x
old_solar;Old Solar;;;;;;;;;;;;;x
old_solar_DESC;Followers of Sun, heresy to Solar.;;;;;;;;;;;;;x
