#Religion Names;;;;;;;;;;;;;;x
hindu;Hindu;Hindu;Hindu;;Hindu;;;;;;;;;x
lingayat;Lingayat;Lingayat;Lingayat;;Lingayat;;;;;;;;;x
bhakti;Bhakti;Bhakti;Bhakti;;Bhakti;;;;;;;;;x
manichaean;Manichaean;Manichéisme;Manichäer;;Maniquea;;;;;;;;;x
zurvanite;Zurvanite;Zurvan;Zurvanistische;;Zurvan;;;;;;;;;x
mandaean;Mandaean;Mandéen;Mandäische;;Mandeo;;;;;;;;;x
mazdakite;Mazdakite;Mazdakite;Mazdakite;;Mazdakite;;;;;;;;;x
qadiri;Qadiri;Qadiri;Qadiri;;Qadiri;;;;;;;;;x
alawite;Alawite;Alaouite;Alawiten;;Alauita;;;;;;;;;x
samaritan;Samaritan;;;;;;;;;;;;;x
maronite;Maronite;;;;;;;;;;;;;x
chaldean;Chaldean;;;;;;;;;;;;;x
paulician;Paulician;;;;;;;;;;;;;x
bosnian;Bosnian;;;;;;;;;;;;;x
syriac;Syriac;;;;;;;;;;;;;x
jewish_group;Jewish;;;;;;;;;;;;;x
jewish;Jewish;;;;;;;;;;;;;x
karaite;Karaite;;;;;;;;;;;;;x
eastern_group;Eastern;;;;;;;;;;;;;x
buddhist;Buddhist;;;;;;;;;;;;;x
bon;Bon;;;;;;;;;;;;;x
maitreyaism;Maitreyaist;;;;;;;;;;;;;x
vedic;Vedic;;;;;;;;;;;;;x
bektashi;Bektashi;;;;;;;;;;;;;x
slavic_pagan_reformed;Rodnovery;Rodnovery;Rodnovery;;Rodnovery;;;;;;;;;x
norse_pagan_reformed;Ásatrú;Ásatrú;Ásatrú;;Ásatrú;;;;;;;;;x
baltic_pagan;Baltic;Balte;Baltisch;;Báltica;;;;;;;;;x
finnish_pagan;Finnic;Finnoise;Finnisch;;Finica;;;;;;;;;x
carvaka;Carvaka;;;;;;;;;;;;;x
sammitiya;Sammitiya;;;;;;;;;;;;;x
#Descriptions;;;;;;;;;;;;;;x
hindu_DESC;Hinduism is the majority religion of the Indian subcontinent and includes a wide spectrum of laws and prescriptions of "daily morality" based on karma, dharma, and societal norms. In-game, Hinduism is the main religion of its distinct religious group, "Vedic.";;;;;;;;;;;;;x
