#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESCwitcher.2;[From.GetFullName], a witcher in your employment has expressed his desire to leave your court.;;;;;;;;;;;;;x
witcher_will_leave;[From.GetFullName] will leave your court\n;;;;;;;;;;;;;x
EVTOPTAwitcher.2;[From.GetSheHeCap] can leave if [From.GetSheHe] wishes to.;;;;;;;;;;;;;x
witcher_will_stay_longer;[From.GetFullName] will stay longer\n;;;;;;;;;;;;;x
EVTOPTBwitcher.2;[From.GetSheHeCap] will surely not refuse a request of a friend.;;;;;;;;;;;;;x
EVTOPTCwitcher.2;Some coin will surely change [From.GetHerHis] mind.;;;;;;;;;;;;;x
EVTOPTDwitcher.2;Since these lands are peaceful [From.GetSheHe] could stay a bit longer and rest.;;;;;;;;;;;;;x
EVTOPTEwitcher.2;And I just wanted to honor  [From.GetHerHis]  service.;;;;;;;;;;;;;x
EVTOPTFwitcher.2;A lover surely would be a good reason to stay longer.;;;;;;;;;;;;;x
EVTOPTAwitcher.4;Ok.;;;;;;;;;;;;;x
EVTOPTBwitcher.4;I have no need for witcher.;;;;;;;;;;;;;x
EVTOPTCwitcher.4;Throw him in prison.;;;;;;;;;;;;;x
EVTDESCwitcher.202;Honoured [Root.GetTitledName],\n\nI wish to inform you that [From.GetName] is plagued by monsters no more.\n\nWitcher [FromFrom.GetFullName];;;;;;;;;;;;;x
EVTDESCwitcher.203;Honoured [Root.GetTitledName],\n\nI wish to inform you that [From.GetName] is plagued by monsters no more. Although the monsters were  more than I expected and I got injured.\n\nWitcher [FromFrom.GetFullName];;;;;;;;;;;;;x
EVTDESCwitcher.204;[FromFrom.GetFullName] went to [From.GetName] to clean it from monsters infesting it. There haven't been any news from [FromFrom.GetHerHim] and the monsters are still runing rampant. Sadly it can onlymean that [FromFrom.GetSheHe] died.;;;;;;;;;;;;;x
EVTOPTAwitcher.204;I'll need a new witcher.;;;;;;;;;;;;;x
