#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Tolerant;;;;;;;;;;;;;;x
EVTDESCD_ZE_13011;I have learned about the elder races and view them as equals to humans.;;;;;;;;;;;;;x
EVTOPTD_ZE_13011;Tolerance is the key to harmony.;;;;;;;;;;;;;x
EVTDESCD_ZE_13012;Young [From.GetFirstName] seems to view all races as equal, lacking any historical perspective on the conflicts with the elder races.;;;;;;;;;;;;;x
EVTDESCD_ZE_13014;[From.GetTitledFirstName] would like me to be less naive and make more efforts to actually help others.;[From.GetTitledFirstName] souhaiterait que je tempère ma naïveté et que je fasse plus d'efforts pour venir en aide aux autres.;[From.GetTitledFirstName] meint, ich solle weniger naiv sein und mich mehr darum bemühen, anderen zu helfen.;;A [From.GetTitledFirstName] le gustaría que tuviera menos ingenuidad e hiciera más para ayudar a los demás.;;;;;;;;;x
EVTOPTE_ZE_13014;I will try.;Je ferai mon possible.;Ich werde es versuchen.;;Lo intentaré;;;;;;;;;x
# Gambler;;;;;;;;;;;;;;x
EVTDESCD_ZE_13071;I'm addicted to games - I like taking risks when I can win it all, even if sometimes it means loosing.;;;;;;;;;;;;;x
EVTOPTD_ZE_13071;I bet on my luck.;;;;;;;;;;;;;x
EVTDESCD_ZE_13072;Young [From.GetFirstName] seems to be developing an addiction to gambling.;;;;;;;;;;;;;x
EVTDESCD_ZE_13074;[From.GetTitledFirstName] does not approve of my addiction to games and decided to beat it out of me.;;;;;;;;;;;;;x
EVTOPTE_ZE_13074;I'll beat [From.GetHerHim] to [From.GetHerHis] own game.;;;;;;;;;;;;;x
# Racist;;;;;;;;;;;;;;x
EVTDESCD_ZE_13001;Humans are the superior race in this world.;;;;;;;;;;;;;x
EVTOPTD_ZE_13001;I won't tolerate these non-humans.;;;;;;;;;;;;;x
EVTDESCD_ZE_13002;Young [From.GetFirstName] is showing strong tendencies towards racist behavior.;;;;;;;;;;;;;x
EVTDESCD_ZE_13004;[From.GetTitledFirstName] disapproves of my tendencies towards racism and has told me that I should show more ambition.;;;;;;;;;;;;;x
EVTOPTE_ZE_13004;[From.GetSheHeCap] is in league with the non-humans!;;;;;;;;;;;;;x
# Reasonable;;;;;;;;;;;;;;x
