#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# W_buildings
tp_mage_tower_1;Mage Tower;;;;;;;;;;;;;x
tp_mage_tower_1_desc;Lone tower standing in middle of nowhere is perfect home for dabbling sorcerer.;;;;;;;;;;;;;x
tp_observatory;Observatory;;;;;;;;;;;;;x
tp_observatory_desc;A place to sit and studdy the various constellations.;;;;;;;;;;;;;x
tp_magical_garden;Magical Garden;;;;;;;;;;;;;x
tp_magical_garden_desc;Magic resides in the great garden of beauty and mysticism.;;;;;;;;;;;;;x
tp_magical_workshop;Magical Workshop;;;;;;;;;;;;;x
tp_magical_workshop_desc;A place of creation, mages create spells and create potions here.;;;;;;;;;;;;;x
tp_farmlands_1;Farmlands;;;;;;;;;;;;;x
tp_farmlands_1_desc;Lands where you can grow food for your province.;;;;;;;;;;;;;x
tp_farmlands_2;Farmlands;;;;;;;;;;;;;x
tp_farmlands_2_desc;Lands where you can grow food for your province.;;;;;;;;;;;;;x

ct_brothel_1;Brothel;;;;;;;;;;;;;x
ct_brothel_1_desc;Take your pick, best whores in the province!;;;;;;;;;;;;;x
